player_id,player,season,age,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,x2p_percent,x3p_percent,ft_percent,x3p_ar,f_tr,usg_percent,orb_percent,drb_percent,ows,dws,obpm,dbpm,all_nba
maledth01,Théo Maledon,2022,20.0,7.1,2.6,2.2,0.6,0.2,0.449,0.293,0.79,0.473,0.315,20.3,2.2,12.8,-0.5,0.8,-3.7,-0.7,0
mannte01,Terance Mann,2022,25.0,10.8,5.2,2.6,0.7,0.3,0.535,0.365,0.78,0.301,0.238,16.0,4.9,14.3,3.1,2.4,-0.8,0.2,0
manntr01,Tre Mann,2022,20.0,10.4,2.9,1.5,0.8,0.2,0.421,0.36,0.793,0.463,0.139,22.0,1.9,11.2,-1.0,1.0,-3.3,-1.1,0
markkla01,Lauri Markkanen,2022,24.0,14.8,5.7,1.3,0.7,0.5,0.548,0.358,0.868,0.541,0.226,19.5,3.5,16.5,2.7,2.3,0.4,-0.1,0
marshna01,Naji Marshall,2022,24.0,5.7,2.6,1.1,0.6,0.1,0.537,0.2,0.796,0.39,0.346,20.8,5.6,16.0,0.0,0.7,-2.7,-0.5,0
martica02,Caleb Martin,2022,26.0,9.2,3.8,1.1,1.0,0.5,0.565,0.413,0.763,0.378,0.227,16.3,5.9,13.0,1.9,2.1,0.1,0.9,0
martico01,Cody Martin,2022,26.0,7.7,4.0,2.5,1.2,0.5,0.542,0.384,0.701,0.376,0.253,12.1,4.6,11.7,2.4,1.5,-1.2,0.7,0
martike04,KJ Martin,2022,21.0,8.8,3.8,1.3,0.4,0.5,0.617,0.357,0.634,0.321,0.235,16.3,5.3,14.5,2.3,0.6,0.0,-1.2,0
mathega01,Garrison Mathews,2022,25.0,10.0,2.9,1.0,0.9,0.4,0.6,0.36,0.794,0.837,0.39,14.4,2.0,10.2,2.2,0.5,-1.3,-1.0,0
matthwe02,Wesley Matthews,2022,35.0,5.1,1.9,0.7,0.5,0.2,0.54,0.338,0.786,0.714,0.127,10.7,3.2,6.4,0.6,0.6,-3.0,-0.3,0
maxeyty01,Tyrese Maxey,2022,21.0,17.5,3.2,4.3,0.7,0.4,0.512,0.427,0.866,0.311,0.247,20.2,1.1,8.9,5.4,1.9,1.3,-0.7,0
mccolcj01,CJ McCollum,2022,30.0,22.1,4.3,5.1,1.1,0.4,0.509,0.388,0.682,0.403,0.146,27.5,2.6,11.5,2.6,1.0,3.2,-1.3,0
mcdanja01,Jalen McDaniels,2022,24.0,6.2,3.1,1.1,0.5,0.4,0.562,0.38,0.736,0.425,0.283,15.3,4.3,16.0,1.0,0.7,-1.9,-0.4,0
mcdanja02,Jaden McDaniels,2022,21.0,9.2,4.2,1.1,0.7,0.8,0.579,0.317,0.803,0.455,0.128,15.3,4.4,13.2,0.7,1.7,-2.9,-0.1,0
mcderdo01,Doug McDermott,2022,30.0,11.3,2.3,1.3,0.3,0.1,0.512,0.422,0.784,0.551,0.11,18.3,1.5,8.4,1.1,0.5,-0.4,-2.1,0
mcgeeja01,JaVale McGee,2022,34.0,9.2,6.7,0.6,0.3,1.1,0.637,0.222,0.699,0.02,0.319,22.8,15.3,29.7,2.4,2.6,-0.1,0.9,0
mcgruro01,Rodney McGruder,2022,30.0,5.4,2.2,0.9,0.4,0.1,0.506,0.397,0.731,0.649,0.116,14.8,4.2,12.1,0.7,0.4,-0.7,-0.7,0
mclaujo01,Jordan McLaughlin,2022,25.0,3.8,1.5,2.9,0.9,0.2,0.53,0.318,0.75,0.425,0.2,11.8,2.6,8.8,1.3,1.0,-1.2,1.6,0
mclembe01,Ben McLemore,2022,28.0,10.2,1.6,0.9,0.6,0.2,0.533,0.362,0.818,0.774,0.163,21.3,1.0,8.1,0.7,0.2,-0.7,-2.5,0
meltode01,De'Anthony Melton,2022,23.0,10.8,4.5,2.7,1.4,0.5,0.44,0.374,0.75,0.535,0.173,21.3,4.0,17.1,0.9,2.8,0.3,1.6,0
metuch01,Chimezie Metu,2022,24.0,8.9,5.6,1.0,0.9,0.5,0.555,0.306,0.78,0.414,0.203,18.5,2.9,25.9,0.1,1.4,-1.6,0.1,0
middlkh01,Khris Middleton,2022,30.0,20.1,5.4,5.4,1.2,0.3,0.494,0.373,0.89,0.425,0.285,26.7,2.1,15.3,3.2,2.2,1.9,-0.3,0
millspa02,Patty Mills,2022,33.0,11.4,1.9,2.3,0.6,0.2,0.429,0.4,0.814,0.715,0.074,16.4,0.9,6.2,1.9,0.9,-0.3,-1.4,0
miltosh01,Shake Milton,2022,25.0,8.2,2.6,2.5,0.5,0.3,0.481,0.323,0.836,0.33,0.181,18.3,2.9,10.4,0.7,1.0,-1.6,-0.6,0
mitchda01,Davion Mitchell,2022,23.0,11.5,2.2,4.2,0.7,0.3,0.48,0.316,0.659,0.38,0.101,20.6,1.7,7.0,-0.5,0.6,-2.1,-1.7,0
mitchdo01,Donovan Mitchell,2022,25.0,25.9,4.2,5.3,1.5,0.2,0.533,0.355,0.853,0.475,0.227,32.9,2.7,10.6,4.7,2.5,4.6,-0.3,0
mobleev01,Evan Mobley,2022,20.0,15.0,8.3,2.5,0.8,1.7,0.541,0.25,0.663,0.111,0.304,20.4,6.9,19.8,1.5,3.7,-0.9,1.5,0
monkma01,Malik Monk,2022,23.0,13.8,3.4,2.9,0.8,0.4,0.568,0.391,0.795,0.535,0.142,20.1,1.9,11.0,2.3,1.4,0.5,-1.0,0
moodymo01,Moses Moody,2022,19.0,4.4,1.5,0.4,0.1,0.2,0.548,0.364,0.778,0.601,0.197,15.2,3.2,11.0,0.6,0.7,-1.4,-1.1,0
moranja01,Ja Morant,2022,22.0,27.4,5.7,6.7,1.2,0.4,0.534,0.344,0.761,0.218,0.353,33.7,4.2,14.1,4.6,2.1,6.2,-0.1,1
morrima03,Marcus Morris,2022,32.0,15.4,4.4,2.1,0.5,0.3,0.478,0.367,0.872,0.398,0.214,23.2,1.8,14.0,0.9,1.5,-0.3,-1.0,0
morrimo01,Monte Morris,2022,26.0,12.6,3.0,4.4,0.7,0.2,0.545,0.395,0.869,0.406,0.109,17.4,1.4,9.6,3.9,1.5,0.8,-0.8,0
murphtr02,Trey Murphy III,2022,21.0,5.4,2.4,0.6,0.4,0.1,0.418,0.382,0.882,0.671,0.184,15.7,5.9,13.1,1.3,0.6,0.2,-1.4,0
murrade01,Dejounte Murray,2022,25.0,21.1,8.3,9.2,2.0,0.3,0.504,0.327,0.794,0.237,0.199,27.3,3.5,21.6,3.9,3.4,3.7,1.7,0
mykhasv01,Svi Mykhailiuk,2022,24.0,4.6,1.6,0.8,0.5,0.1,0.5,0.306,0.865,0.573,0.158,16.9,2.9,11.5,0.1,0.7,-2.7,-0.2,0
nancela02,Larry Nance Jr.,2022,29.0,7.0,5.4,1.8,0.9,0.4,0.599,0.329,0.702,0.283,0.231,12.8,7.4,19.3,1.5,0.8,-0.4,0.3,0
nesmiaa01,Aaron Nesmith,2022,22.0,3.8,1.7,0.4,0.4,0.1,0.612,0.27,0.808,0.632,0.143,17.2,2.9,13.6,-0.4,0.9,-4.9,0.7,0
netora01,Raul Neto,2022,29.0,7.5,1.9,3.1,0.8,0.0,0.526,0.292,0.769,0.272,0.245,18.4,1.1,9.6,0.7,0.8,-2.5,-0.5,0
niangge01,Georges Niang,2022,28.0,9.2,2.7,1.3,0.4,0.2,0.511,0.403,0.881,0.687,0.105,16.8,1.6,11.3,1.5,1.3,-0.8,-1.1,0
nowelja01,Jaylen Nowell,2022,22.0,8.5,2.0,2.1,0.4,0.2,0.526,0.394,0.783,0.387,0.223,21.0,2.4,11.4,2.1,0.7,1.5,-0.7,0
ntilila01,Frank Ntilikina,2022,23.0,4.1,1.4,1.2,0.5,0.1,0.455,0.342,0.96,0.498,0.112,17.4,1.9,10.9,0.1,0.9,-2.8,0.9,0
nurkiju01,Jusuf Nurkić,2022,27.0,15.0,11.1,2.8,1.1,0.6,0.563,0.268,0.69,0.093,0.447,23.6,11.2,32.6,2.0,1.7,0.1,0.2,0
nwabada01,David Nwaba,2022,29.0,5.1,3.3,0.8,0.6,0.4,0.551,0.306,0.716,0.278,0.381,15.8,7.4,20.0,0.8,0.5,-0.6,0.0,0
nworajo01,Jordan Nwora,2022,23.0,7.9,3.6,1.0,0.4,0.3,0.455,0.348,0.837,0.491,0.093,19.4,3.4,16.1,-0.4,1.1,-2.7,-1.5,0
okekech01,Chuma Okeke,2022,23.0,8.6,5.0,1.7,1.4,0.6,0.48,0.318,0.846,0.645,0.113,16.4,2.8,18.2,-0.3,2.5,-1.6,1.5,0
okogijo01,Josh Okogie,2022,23.0,2.7,1.4,0.5,0.5,0.2,0.491,0.298,0.686,0.452,0.49,12.1,5.9,8.7,0.1,0.5,-3.7,0.9,0
okongon01,Onyeka Okongwu,2022,21.0,8.2,5.9,1.1,0.6,1.3,0.69,0.0,0.727,0.0,0.487,14.0,12.8,18.4,3.1,1.1,0.0,0.8,0
okorois01,Isaac Okoro,2022,21.0,8.8,3.0,1.8,0.8,0.3,0.555,0.35,0.768,0.364,0.36,12.4,4.1,7.1,2.4,1.9,-2.4,0.7,0
onealro01,Royce O'Neale,2022,28.0,7.4,4.8,2.5,1.1,0.4,0.609,0.389,0.804,0.689,0.126,9.9,3.0,13.4,2.7,2.8,-0.8,1.7,0
osmande01,Cedi Osman,2022,26.0,10.7,2.2,2.0,0.8,0.2,0.559,0.357,0.664,0.628,0.229,21.1,1.9,9.0,1.3,1.6,-0.3,0.5,0
oubreke01,Kelly Oubre Jr.,2022,26.0,15.0,4.0,1.1,1.0,0.4,0.578,0.345,0.667,0.593,0.203,23.0,4.1,12.0,1.8,1.4,0.2,-1.6,0
pascher01,Eric Paschall,2022,25.0,5.8,1.8,0.6,0.2,0.1,0.583,0.37,0.767,0.46,0.366,17.7,4.6,10.9,1.4,0.5,0.5,-1.0,0
paulch01,Chris Paul,2022,36.0,14.7,4.4,10.8,1.9,0.3,0.559,0.317,0.837,0.27,0.274,19.7,1.1,12.8,5.8,3.6,3.1,2.3,1
payneca01,Cameron Payne,2022,27.0,10.8,3.0,4.9,0.7,0.3,0.449,0.336,0.843,0.359,0.152,24.6,2.1,12.3,0.2,1.8,-0.4,0.4,0
paytoel01,Elfrid Payton,2022,27.0,3.0,1.8,2.0,0.5,0.1,0.401,0.222,0.375,0.103,0.183,18.5,4.2,12.8,-1.0,0.8,-4.6,1.2,0
paytoga02,Gary Payton II,2022,29.0,7.1,3.5,0.9,1.4,0.3,0.754,0.358,0.603,0.349,0.169,14.3,6.5,14.9,2.5,2.6,0.3,3.4,0
plumlma01,Mason Plumlee,2022,31.0,6.5,7.7,3.1,0.8,0.7,0.645,0.0,0.392,0.006,0.534,11.7,10.2,23.3,2.7,2.0,-1.5,1.5,0
poeltja01,Jakob Poeltl,2022,26.0,13.5,9.3,2.8,0.7,1.7,0.618,1.0,0.495,0.002,0.287,18.3,13.9,20.0,4.4,2.5,0.9,0.7,0
pokusal01,Aleksej Pokusevski,2022,20.0,7.6,5.2,2.1,0.6,0.6,0.498,0.289,0.7,0.432,0.11,20.0,6.0,20.8,-1.1,1.5,-2.7,0.1,0
poolejo01,Jordan Poole,2022,22.0,18.5,3.4,4.0,0.8,0.3,0.55,0.364,0.925,0.548,0.251,26.0,1.7,10.5,3.1,2.9,1.3,-0.3,0
porteke02,Kevin Porter Jr.,2022,21.0,15.6,4.4,6.2,1.1,0.4,0.456,0.375,0.642,0.511,0.239,24.1,2.5,13.0,0.0,0.8,-0.1,-1.6,0
porteot01,Otto Porter Jr.,2022,28.0,8.2,5.7,1.5,1.1,0.5,0.565,0.37,0.803,0.519,0.147,15.0,6.9,21.0,2.2,2.7,1.0,2.1,0
portibo01,Bobby Portis,2022,26.0,14.6,9.1,1.2,0.7,0.7,0.533,0.393,0.752,0.388,0.13,21.3,9.6,24.4,2.9,2.6,1.2,-1.0,0
porzikr01,Kristaps Porziņģis,2022,26.0,20.2,8.1,2.3,0.7,1.6,0.532,0.31,0.867,0.329,0.373,29.5,7.7,23.1,3.2,2.4,3.3,0.6,0
poweldw01,Dwight Powell,2022,30.0,8.7,4.9,1.2,0.5,0.5,0.703,0.351,0.783,0.092,0.529,14.0,10.7,14.3,6.0,2.2,0.4,0.5,0
powelno01,Norman Powell,2022,28.0,19.0,3.2,2.1,0.9,0.5,0.491,0.419,0.811,0.418,0.385,23.1,1.5,9.7,2.4,0.4,1.2,-1.5,0
primojo01,Joshua Primo,2022,19.0,5.8,2.3,1.6,0.4,0.5,0.444,0.307,0.746,0.507,0.219,15.4,3.5,8.9,-0.6,0.6,-3.8,-1.1,0
princta02,Taurean Prince,2022,27.0,7.3,2.5,1.0,0.7,0.3,0.565,0.376,0.756,0.587,0.21,17.0,2.3,13.8,1.0,1.2,-1.0,0.0,0
pritcpa01,Payton Pritchard,2022,24.0,6.2,1.9,2.0,0.4,0.1,0.461,0.412,1.0,0.657,0.056,18.6,3.5,10.8,1.8,1.2,1.7,0.1,0
quickim01,Immanuel Quickley,2022,22.0,11.3,3.2,3.5,0.7,0.0,0.448,0.346,0.881,0.547,0.278,22.2,1.8,13.1,2.5,1.8,0.2,0.0,0
randlju01,Julius Randle,2022,27.0,20.1,9.9,5.1,0.7,0.5,0.458,0.308,0.756,0.313,0.322,28.7,5.2,25.5,-0.3,3.4,0.4,0.2,0
reaveau01,Austin Reaves,2022,23.0,7.3,3.2,1.8,0.5,0.3,0.616,0.317,0.839,0.525,0.371,12.4,3.4,11.2,2.1,0.8,-1.3,-0.6,0
reddica01,Cam Reddish,2022,22.0,10.1,2.1,1.0,1.0,0.3,0.442,0.359,0.902,0.451,0.275,22.2,2.7,8.6,0.2,0.8,-1.0,-0.3,0
reedda01,Davon Reed,2022,26.0,4.4,2.3,1.1,0.5,0.2,0.587,0.43,0.667,0.534,0.093,12.1,2.4,15.2,0.9,0.7,-0.6,0.3,0
reidna01,Naz Reid,2022,22.0,8.3,3.9,0.9,0.5,0.9,0.568,0.343,0.765,0.349,0.313,21.4,8.8,18.0,1.5,1.6,-0.5,0.5,0
richajo01,Josh Richardson,2022,28.0,10.2,2.8,1.8,0.9,0.4,0.458,0.415,0.889,0.461,0.202,17.6,2.8,9.4,1.6,2.0,-0.6,0.7,0
richani01,Nick Richards,2022,24.0,3.0,1.7,0.3,0.2,0.4,0.667,0.0,0.698,0.0,0.478,15.4,9.7,15.2,0.6,0.3,-2.6,-0.2,0
riverau01,Austin Rivers,2022,29.0,6.0,1.7,1.3,0.8,0.1,0.563,0.342,0.727,0.66,0.126,12.6,1.5,6.9,0.1,1.1,-3.5,-0.3,0
robindu01,Duncan Robinson,2022,27.0,10.9,2.6,1.6,0.5,0.2,0.569,0.372,0.836,0.86,0.084,17.7,1.4,9.8,1.9,2.0,-0.3,-0.3,0
robinje02,Jeremiah Robinson-Earl,2022,21.0,7.5,5.6,1.0,0.6,0.3,0.478,0.352,0.741,0.509,0.167,15.4,7.0,19.1,0.4,1.0,-1.9,-0.4,0
robinmi01,Mitchell Robinson,2022,23.0,8.5,8.6,0.5,0.8,1.8,0.761,0.0,0.486,0.0,0.528,11.4,16.8,19.1,5.3,3.2,1.0,1.2,0
robyis01,Isaiah Roby,2022,23.0,10.1,4.8,1.6,0.8,0.8,0.545,0.444,0.672,0.307,0.359,19.0,8.0,15.6,1.8,1.1,0.4,0.2,0
rosste01,Terrence Ross,2022,30.0,10.0,2.6,1.8,0.4,0.2,0.493,0.292,0.862,0.477,0.235,20.5,1.5,10.3,-0.5,0.9,-2.5,-1.1,0
roziete01,Terry Rozier,2022,27.0,19.3,4.3,4.5,1.3,0.3,0.516,0.374,0.852,0.508,0.151,23.2,2.4,11.3,4.3,1.6,2.4,-0.7,0
russeda01,D'Angelo Russell,2022,25.0,18.1,3.3,7.1,1.0,0.3,0.492,0.34,0.825,0.531,0.246,25.1,1.3,10.1,2.9,1.5,2.2,-1.5,0
sabondo01,Domantas Sabonis,2022,25.0,18.9,12.1,5.1,1.0,0.45,0.631,0.318,0.74,0.176,0.44,22.0,10.35,28.8,4.85,1.55,3.4,0.95,0
satorto01,Tomáš Satoranský,2022,30.0,3.6,2.3,3.3,0.5,0.1,0.442,0.208,0.796,0.277,0.283,12.6,3.3,12.1,0.5,0.6,-3.3,-0.3,0
schrode01,Dennis Schröder,2022,28.0,13.95,3.3,4.4,0.8,0.1,0.481,0.346,0.85,0.337,0.251,22.85,2.1,10.25,1.0,1.85,-1.35,-0.2,0
sengual01,Alperen Şengün,2022,19.0,9.6,5.5,2.6,0.8,0.9,0.539,0.248,0.711,0.223,0.442,22.0,10.1,18.9,0.8,1.3,-1.6,0.6,0
shamela01,Landry Shamet,2022,24.0,8.3,1.8,1.6,0.4,0.1,0.45,0.368,0.84,0.689,0.167,16.8,1.2,8.0,1.1,1.5,-0.9,-0.4,0
siakapa01,Pascal Siakam,2022,27.0,22.8,8.5,5.3,1.3,0.6,0.527,0.344,0.749,0.181,0.314,25.8,5.1,20.1,4.9,3.2,2.7,0.8,1
simonan01,Anfernee Simons,2022,22.0,17.3,2.6,3.9,0.5,0.1,0.49,0.405,0.888,0.555,0.146,24.8,1.6,8.5,2.0,-0.1,1.9,-2.7,0
smartma01,Marcus Smart,2022,27.0,12.1,3.8,5.9,1.7,0.3,0.506,0.331,0.793,0.501,0.249,18.3,2.0,10.5,1.9,3.7,-1.2,1.7,0
smithis01,Ish Smith,2022,33.0,6.3,2.2,3.8,0.7,0.4,0.441,0.373,0.625,0.156,0.056,20.1,2.4,11.1,-0.3,0.9,-2.2,-0.6,0
smithja04,Jalen Smith,2022,21.0,9.2,6.0,0.5,0.3,0.8,0.596,0.328,0.765,0.349,0.291,20.3,12.0,24.5,1.7,1.1,0.9,-1.4,0
snellto01,Tony Snell,2022,30.0,3.5,1.9,0.5,0.3,0.2,0.558,0.352,1.0,0.749,0.023,10.1,2.1,12.0,0.2,0.2,-3.4,-0.8,0
stephla01,Lance Stephenson,2022,31.0,8.3,2.8,3.6,0.5,0.1,0.515,0.3,0.788,0.279,0.248,22.6,1.6,16.0,0.4,0.4,-1.6,-1.6,0
stevela01,Lamar Stevens,2022,24.0,6.1,2.6,0.7,0.5,0.3,0.543,0.277,0.707,0.204,0.235,17.1,5.2,12.5,0.4,1.2,-3.2,0.3,0
stewais01,Isaiah Stewart,2022,20.0,8.3,8.7,1.2,0.3,1.1,0.529,0.326,0.718,0.094,0.21,14.6,12.8,24.5,1.6,1.8,-2.5,-0.8,0
strusma01,Max Strus,2022,25.0,10.6,3.0,1.4,0.4,0.2,0.557,0.41,0.792,0.784,0.094,18.1,1.7,12.5,2.0,1.7,1.4,-0.4,0
suggsja01,Jalen Suggs,2022,20.0,11.8,3.6,4.4,1.2,0.4,0.443,0.214,0.773,0.358,0.297,25.3,2.1,11.7,-3.0,1.3,-5.3,-0.2,0
tateja01,Jae'Sean Tate,2022,26.0,11.8,5.4,2.8,0.9,0.5,0.569,0.312,0.707,0.277,0.252,19.6,7.2,15.3,1.9,1.1,-1.3,-0.5,0
tatumja01,Jayson Tatum,2022,23.0,26.9,8.0,4.4,1.0,0.6,0.524,0.353,0.853,0.416,0.3,32.1,3.5,20.2,5.0,4.6,4.3,0.6,1
templga01,Garrett Temple,2022,35.0,5.2,2.4,1.3,0.7,0.4,0.473,0.319,0.683,0.627,0.139,13.9,2.9,11.8,-0.1,1.0,-2.8,0.3,0
theisda01,Daniel Theis,2022,29.0,8.2,4.9,0.9,0.4,0.7,0.641,0.308,0.681,0.368,0.247,16.2,6.6,18.8,0.9,1.0,-1.9,-0.2,0
thomaca02,Cam Thomas,2022,20.0,8.5,2.4,1.2,0.5,0.1,0.52,0.27,0.829,0.346,0.209,22.1,1.5,13.1,0.0,0.8,-2.0,-1.4,0
thomptr01,Tristan Thompson,2022,30.0,6.0,5.1,0.6,0.4,0.4,0.53,0.333,0.526,0.011,0.434,17.5,14.7,20.8,0.9,0.8,-1.6,-1.5,0
thybuma01,Matisse Thybulle,2022,24.0,5.7,2.3,1.1,1.7,1.1,0.673,0.313,0.791,0.48,0.143,9.5,2.8,7.1,1.2,2.5,-2.2,3.3,0
tillmxa01,Xavier Tillman Sr.,2022,23.0,4.8,3.0,1.2,0.9,0.3,0.527,0.204,0.648,0.227,0.329,16.4,9.6,14.5,0.6,1.2,-1.1,1.8,0
toppiob01,Obi Toppin,2022,23.0,9.0,3.7,1.1,0.3,0.5,0.655,0.308,0.758,0.357,0.262,20.8,5.9,17.7,2.5,1.5,1.7,0.3,0
toscaju01,Juan Toscano-Anderson,2022,28.0,4.1,2.4,1.7,0.7,0.2,0.588,0.322,0.571,0.37,0.298,14.7,3.2,15.8,0.3,1.8,-3.3,2.4,0
townska01,Karl-Anthony Towns,2022,26.0,24.6,9.8,3.6,1.0,1.1,0.58,0.41,0.822,0.301,0.385,27.8,8.2,23.6,7.1,3.2,4.5,0.5,1
trentga02,Gary Trent Jr.,2022,23.0,18.3,2.7,2.0,1.7,0.3,0.445,0.383,0.853,0.502,0.188,21.8,1.1,7.7,3.1,2.5,-0.1,0.3,0
tuckepj01,P.J. Tucker,2022,36.0,7.6,5.5,2.1,0.8,0.2,0.54,0.415,0.738,0.451,0.143,11.7,5.8,16.2,2.4,2.6,-0.8,1.4,0
valanjo01,Jonas Valančiūnas,2022,29.0,17.8,11.4,2.6,0.6,0.8,0.581,0.361,0.82,0.168,0.308,23.8,10.9,31.2,4.6,2.7,2.0,-0.1,0
vandeja01,Jarred Vanderbilt,2022,22.0,6.9,8.4,1.3,1.3,0.6,0.605,0.143,0.656,0.039,0.363,10.9,12.0,23.9,3.1,2.9,-0.8,1.0,0
vanvlfr01,Fred VanVleet,2022,27.0,20.3,4.4,6.7,1.7,0.5,0.44,0.377,0.874,0.585,0.202,23.7,1.8,11.4,3.9,2.8,3.1,0.5,0
vassede01,Devin Vassell,2022,21.0,12.3,4.3,1.9,1.1,0.6,0.492,0.361,0.838,0.497,0.13,18.9,2.4,14.3,1.3,2.0,-0.5,0.0,0
vincega01,Gabe Vincent,2022,25.0,8.7,1.9,3.1,0.9,0.2,0.5,0.368,0.815,0.63,0.105,17.8,1.6,7.3,0.7,1.9,-1.9,0.5,0
vucevni01,Nikola Vučević,2022,31.0,17.6,11.0,3.2,1.0,1.0,0.537,0.314,0.76,0.287,0.105,24.5,6.6,30.7,1.4,3.2,0.8,0.1,0
wadede01,Dean Wade,2022,25.0,5.3,2.9,1.0,0.6,0.1,0.64,0.359,0.667,0.654,0.138,11.1,3.6,13.1,1.1,1.1,-1.9,1.3,0
wagnefr01,Franz Wagner,2022,20.0,15.2,4.5,2.9,0.9,0.4,0.511,0.354,0.863,0.278,0.225,21.2,3.6,11.9,2.1,1.9,-0.4,-0.3,0
wagnemo01,Moritz Wagner,2022,24.0,9.0,3.7,1.4,0.3,0.2,0.672,0.328,0.806,0.508,0.326,22.9,4.6,21.0,1.8,1.0,1.5,0.1,0
wainris01,Ish Wainright,2022,27.0,2.4,1.2,0.3,0.4,0.1,0.489,0.322,0.583,0.567,0.115,14.7,8.3,7.9,0.0,0.6,-3.0,1.0,0
walkelo01,Lonnie Walker IV,2022,23.0,12.1,2.6,2.2,0.6,0.3,0.487,0.314,0.784,0.462,0.194,23.6,1.2,10.7,0.1,1.1,-1.2,-1.3,0
washidu02,Duane Washington Jr.,2022,21.0,9.9,1.7,1.8,0.5,0.1,0.434,0.377,0.754,0.504,0.143,22.6,0.5,9.3,-0.2,0.2,-1.9,-2.8,0
washipj01,P.J. Washington,2022,23.0,10.3,5.2,2.3,0.9,0.9,0.606,0.365,0.716,0.566,0.152,15.6,4.8,15.5,1.8,1.6,-0.2,0.2,0
watfotr01,Trendon Watford,2022,21.0,7.6,4.1,1.7,0.5,0.6,0.581,0.237,0.755,0.142,0.352,17.6,7.0,18.6,1.4,0.5,-1.4,-0.4,0
westbru01,Russell Westbrook,2022,33.0,18.5,7.4,7.1,1.0,0.3,0.485,0.298,0.667,0.215,0.324,27.3,4.4,18.8,-0.6,2.3,-0.7,-0.9,0
whiteco01,Coby White,2022,21.0,12.7,3.0,2.9,0.5,0.2,0.491,0.385,0.857,0.548,0.141,19.8,1.1,11.0,1.6,0.8,-0.4,-1.7,0
whitede01,Derrick White,2022,27.0,13.8,3.5,5.25,0.95,0.85,0.517,0.313,0.866,0.457,0.288,20.3,1.8,10.6,2.4,1.8,0.8,0.6,0
whiteha01,Hassan Whiteside,2022,32.0,8.2,7.6,0.4,0.3,1.6,0.652,0.0,0.623,0.0,0.506,17.1,16.2,29.9,3.4,2.3,0.6,1.4,0
wiggiaa01,Aaron Wiggins,2022,23.0,8.3,3.6,1.4,0.6,0.2,0.573,0.304,0.729,0.409,0.252,15.3,4.3,11.0,0.5,0.8,-3.4,-0.9,0
wiggian01,Andrew Wiggins,2022,26.0,17.2,4.5,2.2,1.0,0.7,0.513,0.393,0.634,0.392,0.231,23.1,4.1,10.9,1.8,3.4,0.3,0.1,0
willigr01,Grant Williams,2022,23.0,7.8,3.6,1.0,0.5,0.7,0.569,0.411,0.905,0.597,0.22,12.6,3.8,11.8,2.4,2.6,-1.4,1.1,0
willike04,Kenrich Williams,2022,27.0,7.4,4.5,2.2,0.9,0.2,0.536,0.339,0.545,0.382,0.174,15.6,7.1,14.1,0.8,1.0,-1.3,1.1,0
willilo02,Lou Williams,2022,35.0,6.3,1.6,1.9,0.5,0.1,0.404,0.363,0.859,0.319,0.244,21.7,2.2,9.7,0.2,0.4,-2.0,-1.4,0
williro04,Robert Williams,2022,24.0,10.0,9.6,2.0,0.9,2.2,0.738,0.0,0.722,0.003,0.245,11.5,14.6,20.5,6.0,3.9,2.4,3.1,0
willizi02,Ziaire Williams,2022,20.0,8.1,2.1,1.0,0.6,0.2,0.632,0.314,0.782,0.571,0.13,14.9,2.0,8.2,1.1,1.1,-2.4,-0.6,0
windldy01,Dylan Windler,2022,25.0,2.2,1.8,0.7,0.3,0.1,0.571,0.3,0.833,0.714,0.184,11.8,5.2,16.0,0.2,0.6,-3.0,1.2,0
winslju01,Justise Winslow,2022,25.0,5.7,4.2,1.8,0.7,0.5,0.497,0.227,0.591,0.257,0.257,18.9,7.0,20.9,-0.3,1.1,-2.7,1.0,0
woodch01,Christian Wood,2022,26.0,17.9,10.1,2.3,0.8,1.0,0.57,0.39,0.623,0.383,0.378,23.3,5.7,30.4,2.9,2.0,2.1,-0.4,0
wrighde01,Delon Wright,2022,29.0,4.4,2.9,2.4,1.2,0.2,0.51,0.379,0.857,0.431,0.234,10.3,3.8,12.7,2.2,1.5,-0.2,2.4,0
youngth01,Thaddeus Young,2022,33.0,6.2,4.0,2.0,1.0,0.3,0.554,0.354,0.469,0.176,0.18,17.4,9.8,16.8,0.9,1.3,0.1,2.1,0
youngtr01,Trae Young,2022,23.0,28.4,3.7,9.7,0.9,0.1,0.512,0.382,0.904,0.395,0.358,34.4,2.1,9.6,9.0,1.0,7.1,-2.0,1
yurtsom01,Omer Yurtseven,2022,23.0,5.3,5.3,0.9,0.3,0.4,0.547,0.091,0.623,0.045,0.247,19.9,13.9,33.0,0.8,1.4,-1.4,0.4,0
zubaciv01,Ivica Zubac,2022,24.0,10.3,8.5,1.6,0.5,1.0,0.626,0.0,0.727,0.0,0.459,16.8,12.8,23.7,4.3,2.9,-0.1,0.8,0
achiupr01,Precious Achiuwa,2023,23.0,9.2,6.0,0.9,0.6,0.5,0.564,0.269,0.702,0.267,0.307,19.4,9.3,24.4,0.8,1.4,-1.4,-0.8,0
adebaba01,Bam Adebayo,2023,25.0,20.4,9.2,3.2,1.2,0.8,0.545,0.083,0.806,0.011,0.361,25.2,8.0,23.6,3.6,3.8,0.8,0.8,0
